,index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary-class
297,310,*,*,59306,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
298,311,*,*,142897,*,*,Spouse present,*,Husband,*,Male,7298,0,35,*,>50K
299,312,*,*,860348,*,*,Spouse not present,*,Own-child,*,Female,0,0,25,*,<=50K
300,313,*,*,205607,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,>50K
301,314,*,*,199698,*,*,Spouse not present,*,Own-child,*,Male,0,0,15,*,<=50K
302,315,*,*,191954,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
303,316,*,*,138714,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
304,318,*,*,423158,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
305,319,*,*,159841,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,24,*,<=50K
306,320,*,*,174308,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
307,321,*,*,50356,*,*,Spouse present,*,Husband,*,Male,0,1485,50,*,<=50K
308,322,*,*,186110,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,45,*,<=50K
309,323,*,*,200381,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
310,324,*,*,174309,*,*,Spouse present,*,Husband,*,Male,0,0,10,*,<=50K
311,325,*,*,78383,*,*,Spouse present,*,Husband,*,Male,0,0,45,*,<=50K
312,327,*,*,187728,*,*,Spouse present,*,Wife,*,Female,0,1887,50,*,>50K
313,328,*,*,321171,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
314,329,*,*,127921,*,*,Spouse not present,*,Not-in-family,*,Male,2050,0,55,*,<=50K
315,330,*,*,206565,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,45,*,<=50K
316,331,*,*,224563,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
317,332,*,*,178686,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
318,333,*,*,98545,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
319,334,*,*,242606,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
320,335,*,*,270942,*,*,Spouse not present,*,Other-relative,*,Male,0,0,48,*,<=50K
321,336,*,*,94235,*,*,Spouse not present,*,Other-relative,*,Male,0,0,40,*,<=50K
322,337,*,*,71195,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,60,*,<=50K
323,338,*,*,104112,*,*,Spouse not present,*,Unmarried,*,Male,0,0,30,*,<=50K
324,339,*,*,261192,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
325,340,*,*,94936,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
326,341,*,*,296478,*,*,Spouse present,*,Husband,*,Male,7298,0,40,*,>50K
327,342,*,*,119272,*,*,Spouse present,*,Husband,*,Male,7298,0,40,*,>50K
328,343,*,*,85043,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,20,*,<=50K
329,344,*,*,293364,*,*,Spouse not present,*,Own-child,*,Female,0,0,40,*,<=50K
330,345,*,*,241895,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,42,*,<=50K
331,346,*,*,36135,*,*,Spouse present,*,Husband,*,Male,0,0,8,*,<=50K
332,347,*,*,151989,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
333,348,*,*,101128,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,25,*,<=50K
334,349,*,*,156464,*,*,Spouse not present,*,Own-child,*,Male,0,0,25,*,<=50K
335,350,*,*,117963,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
336,351,*,*,192262,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
337,352,*,*,111363,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
338,353,*,*,329752,*,*,Spouse present,*,Husband,*,Male,0,0,30,*,<=50K
339,354,*,*,372020,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
340,355,*,*,95432,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
341,357,*,*,96129,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
342,358,*,*,111949,*,*,Spouse present,*,Wife,*,Female,0,0,35,*,<=50K
343,359,*,*,117125,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
344,360,*,*,348022,*,*,Spouse present,*,Wife,*,Female,0,0,24,*,<=50K
345,361,*,*,270092,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
346,362,*,*,180609,*,*,Spouse present,*,Husband,*,Male,0,0,45,*,<=50K
347,363,*,*,174575,*,*,Spouse not present,*,Not-in-family,*,Male,0,1564,45,*,>50K
348,364,*,*,410439,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,55,*,<=50K
349,365,*,*,92262,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
350,366,*,*,183081,*,*,Spouse present,*,Husband,*,Male,0,0,45,*,<=50K
351,367,*,*,362589,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,15,*,<=50K
352,368,*,*,212448,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,45,*,>50K
353,369,*,*,481060,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
354,370,*,*,185885,*,*,Spouse not present,*,Unmarried,*,Female,0,0,15,*,<=50K
355,371,*,*,89821,*,*,Spouse not present,*,Own-child,*,Male,0,0,10,*,<=50K
356,372,*,*,184018,*,*,Spouse present,*,Husband,*,Male,0,0,38,*,>50K
357,373,*,*,256649,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
358,374,*,*,160323,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
359,375,*,*,350845,*,*,Spouse not present,*,Own-child,*,Female,0,0,10,*,<=50K
360,376,*,*,267404,*,*,Spouse present,*,Wife,*,Female,0,0,40,*,<=50K
361,377,*,*,35633,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
362,378,*,*,80914,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,30,*,<=50K
363,379,*,*,172927,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,<=50K
364,380,*,*,174319,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
365,381,*,*,214955,*,*,Spouse not present,*,Not-in-family,*,Female,0,2339,45,*,<=50K
366,382,*,*,344991,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
367,383,*,*,108699,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
368,384,*,*,117312,*,*,Spouse present,*,Wife,*,Female,0,0,40,*,<=50K
369,385,*,*,396099,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,25,*,<=50K
370,386,*,*,134152,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
371,387,*,*,162028,*,*,Spouse present,*,Wife,*,Female,0,2415,6,*,>50K
372,388,*,*,25429,*,*,Spouse not present,*,Own-child,*,Female,0,0,16,*,<=50K
373,389,*,*,232392,*,*,Spouse not present,*,Other-relative,*,Female,0,0,40,*,<=50K
374,390,*,*,220098,*,*,Spouse present,*,Wife,*,Female,0,0,40,*,>50K
375,391,*,*,301302,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,50,*,<=50K
376,392,*,*,277946,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
377,393,*,*,98101,*,*,Spouse present,*,Husband,*,Male,7688,0,45,*,>50K
378,394,*,*,196164,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,35,*,<=50K
379,395,*,*,115562,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
380,396,*,*,96975,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
381,397,*,*,137300,*,*,Spouse not present,*,Other-relative,*,Female,0,0,35,*,<=50K
382,398,*,*,86872,*,*,Spouse present,*,Husband,*,Male,0,0,55,*,>50K
383,399,*,*,132178,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,>50K
384,400,*,*,416103,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
385,401,*,*,108574,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
386,402,*,*,288353,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
387,403,*,*,227689,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,64,*,<=50K
388,404,*,*,166481,*,*,Spouse present,*,Husband,*,Male,0,2179,40,*,<=50K
389,405,*,*,445382,*,*,Spouse present,*,Husband,*,Male,0,1977,65,*,>50K
390,406,*,*,110145,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
391,407,*,*,317253,*,*,Spouse present,*,Husband,*,Male,0,0,25,*,<=50K
392,408,*,*,123147,*,*,Spouse present,*,Wife,*,Female,0,1887,40,*,>50K
393,409,*,*,364657,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,<=50K
394,410,*,*,42346,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,24,*,<=50K
395,411,*,*,241951,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
396,412,*,*,118500,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
397,413,*,*,188386,*,*,Spouse present,*,Husband,*,Male,15024,0,60,*,>50K
398,414,*,*,1033222,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
399,415,*,*,92440,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,50,*,>50K
400,416,*,*,190762,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
401,417,*,*,426017,*,*,Spouse not present,*,Own-child,*,Female,0,0,19,*,<=50K
402,418,*,*,243867,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
403,419,*,*,240283,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
404,420,*,*,61777,*,*,Spouse present,*,Husband,*,Male,0,0,30,*,<=50K
405,421,*,*,175024,*,*,Spouse not present,*,Own-child,*,Male,2176,0,18,*,<=50K
406,422,*,*,92003,*,*,Spouse present,*,Wife,*,Female,0,0,40,*,>50K
407,423,*,*,188401,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
408,424,*,*,228528,*,*,Spouse not present,*,Unmarried,*,Female,0,0,35,*,<=50K
409,425,*,*,133373,*,*,Spouse present,*,Husband,*,Male,0,0,60,*,<=50K
410,426,*,*,255191,*,*,Spouse not present,*,Not-in-family,*,Male,0,1408,40,*,<=50K
411,427,*,*,204653,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,72,*,<=50K
412,428,*,*,222289,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
413,429,*,*,287480,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
414,430,*,*,107762,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,24,*,<=50K
415,431,*,*,202521,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
416,432,*,*,204116,*,*,Spouse not present,*,Not-in-family,*,Female,2174,0,40,*,<=50K
417,433,*,*,29662,*,*,Spouse present,*,Wife,*,Female,0,0,25,*,>50K
418,434,*,*,116358,*,*,Spouse not present,*,Own-child,*,Male,0,1980,40,*,<=50K
419,435,*,*,208405,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,>50K
420,436,*,*,284843,*,*,Spouse not present,*,Not-in-family,*,Male,594,0,60,*,<=50K
421,437,*,*,117018,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
422,438,*,*,81281,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
423,439,*,*,340148,*,*,Spouse present,*,Wife,*,Female,0,0,40,*,<=50K
424,440,*,*,363425,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
425,441,*,*,45857,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,28,*,<=50K
426,442,*,*,191073,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
427,443,*,*,116632,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
428,444,*,*,405855,*,*,Spouse not present,*,Other-relative,*,Male,0,0,40,*,<=50K
429,445,*,*,298227,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,35,*,<=50K
430,446,*,*,290521,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
431,447,*,*,56915,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
432,448,*,*,146538,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
433,449,*,*,258872,*,*,Spouse not present,*,Own-child,*,Female,0,0,5,*,<=50K
434,451,*,*,197332,*,*,Spouse present,*,Husband,*,Male,0,0,55,*,>50K
435,452,*,*,245062,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
436,453,*,*,197583,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
437,454,*,*,234885,*,*,Spouse present,*,Wife,*,Female,0,0,40,*,>50K
438,455,*,*,72887,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
439,456,*,*,180374,*,*,Spouse present,*,Wife,*,Female,0,0,40,*,<=50K
440,457,*,*,351299,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,<=50K
441,458,*,*,54012,*,*,Spouse present,*,Husband,*,Male,0,0,60,*,<=50K
442,459,*,*,115745,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
443,460,*,*,116632,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
444,461,*,*,288825,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
445,462,*,*,132601,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,<=50K
446,463,*,*,193374,*,*,Spouse not present,*,Unmarried,*,Male,0,0,40,*,<=50K
447,464,*,*,170070,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,20,*,<=50K
448,465,*,*,126708,*,*,Spouse present,*,Wife,*,Female,0,0,60,*,<=50K
449,466,*,*,35598,*,*,Spouse not present,*,Unmarried,*,Male,0,0,40,*,<=50K
450,467,*,*,33983,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
451,468,*,*,192776,*,*,Spouse present,*,Husband,*,Male,0,1977,45,*,>50K
452,469,*,*,118551,*,*,Spouse present,*,Wife,*,Female,0,0,16,*,>50K
453,470,*,*,201965,*,*,Spouse not present,*,Unmarried,*,Male,0,0,40,*,>50K
454,471,*,*,139883,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
455,472,*,*,285020,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
456,473,*,*,303990,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,60,*,<=50K
457,474,*,*,49401,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,24,*,<=50K
458,475,*,*,279196,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
459,476,*,*,211870,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,6,*,<=50K
460,477,*,*,281432,*,*,Spouse not present,*,Own-child,*,Male,0,0,30,*,<=50K
461,478,*,*,161155,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
462,479,*,*,197904,*,*,Spouse not present,*,Unmarried,*,Female,0,0,35,*,<=50K
463,480,*,*,111746,*,*,Spouse present,*,Husband,*,Male,0,0,45,*,<=50K
464,481,*,*,170721,*,*,Spouse present,*,Husband,*,Male,0,0,20,*,<=50K
465,482,*,*,70100,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,20,*,<=50K
466,483,*,*,193626,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
467,484,*,*,271749,*,*,Spouse not present,*,Other-relative,*,Male,594,0,40,*,<=50K
468,485,*,*,189775,*,*,Spouse not present,*,Own-child,*,Female,0,0,20,*,<=50K
469,486,*,*,401531,*,*,Spouse present,*,Husband,*,Male,0,0,35,*,<=50K
470,487,*,*,286967,*,*,Spouse present,*,Husband,*,Male,0,0,45,*,<=50K
471,488,*,*,164427,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
472,489,*,*,91039,*,*,Spouse present,*,Husband,*,Male,15024,0,60,*,>50K
473,490,*,*,347934,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,35,*,<=50K
474,491,*,*,371373,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
475,492,*,*,32220,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,60,*,<=50K
476,493,*,*,187251,*,*,Spouse not present,*,Unmarried,*,Female,0,0,25,*,<=50K
477,494,*,*,178107,*,*,Spouse not present,*,Own-child,*,Male,0,0,20,*,<=50K
478,495,*,*,343121,*,*,Spouse not present,*,Unmarried,*,Female,0,0,36,*,<=50K
479,496,*,*,262749,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
480,497,*,*,403107,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
481,498,*,*,64293,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,35,*,<=50K
482,499,*,*,303588,*,*,Spouse present,*,Husband,*,Male,0,0,20,*,<=50K
483,500,*,*,324960,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
484,501,*,*,114060,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
485,502,*,*,48925,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
486,503,*,*,180980,*,*,Spouse not present,*,Unmarried,*,Female,0,0,42,*,<=50K
487,504,*,*,181054,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
488,505,*,*,388093,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
489,506,*,*,249609,*,*,Spouse not present,*,Own-child,*,Male,0,0,8,*,<=50K
490,507,*,*,112131,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
491,508,*,*,543162,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
492,509,*,*,91996,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
493,510,*,*,141944,*,*,Spouse not present,*,Unmarried,*,Male,0,1380,42,*,<=50K
494,512,*,*,37070,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,45,*,<=50K
495,513,*,*,337587,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,>50K
496,514,*,*,189346,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,45,*,<=50K
497,515,*,*,222216,*,*,Spouse not present,*,Unmarried,*,Female,0,0,38,*,<=50K
498,517,*,*,214635,*,*,Spouse not present,*,Own-child,*,Male,0,0,24,*,<=50K
499,518,*,*,204226,*,*,Spouse not present,*,Unmarried,*,Female,0,0,35,*,<=50K
500,519,*,*,108116,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,>50K
501,520,*,*,99146,*,*,Spouse present,*,Husband,*,Male,15024,0,80,*,>50K
502,521,*,*,196232,*,*,Spouse present,*,Husband,*,Male,7688,0,50,*,>50K
503,522,*,*,248344,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,50,*,<=50K
504,523,*,*,186035,*,*,Spouse present,*,Husband,*,Male,0,0,45,*,>50K
505,524,*,*,177905,*,*,Spouse not present,*,Unmarried,*,Male,0,0,58,*,>50K
506,525,*,*,85812,*,*,Spouse present,*,Wife,*,Female,0,0,40,*,<=50K
507,526,*,*,221172,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
508,527,*,*,99183,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,9,*,<=50K
509,528,*,*,190387,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,<=50K
510,529,*,*,202692,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
511,530,*,*,109339,*,*,Spouse not present,*,Unmarried,*,Female,0,0,46,*,<=50K
512,531,*,*,108658,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
513,532,*,*,197202,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
514,533,*,*,101739,*,*,Spouse present,*,Wife,*,Female,0,0,50,*,>50K
515,534,*,*,231559,*,*,Spouse present,*,Husband,*,Male,20051,0,48,*,>50K
516,535,*,*,207853,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,<=50K
517,537,*,*,102345,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
518,538,*,*,41493,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,45,*,<=50K
519,539,*,*,190027,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
520,540,*,*,210525,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
521,541,*,*,133937,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
522,542,*,*,237903,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
523,543,*,*,163862,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
524,544,*,*,201872,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,<=50K
525,545,*,*,84179,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,45,*,<=50K
526,546,*,*,51662,*,*,Spouse present,*,Wife,*,Female,0,0,8,*,<=50K
527,547,*,*,233327,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
528,548,*,*,259510,*,*,Spouse not present,*,Own-child,*,Male,0,0,36,*,<=50K
529,549,*,*,184831,*,*,Spouse not present,*,Unmarried,*,Male,0,0,40,*,<=50K
530,550,*,*,245724,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,50,*,<=50K
531,551,*,*,27053,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
532,552,*,*,205343,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
533,553,*,*,229328,*,*,Spouse present,*,Wife,*,Female,0,0,40,*,<=50K
534,555,*,*,136218,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
535,556,*,*,54576,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
536,557,*,*,323069,*,*,Spouse not present,*,Unmarried,*,Female,0,0,20,*,<=50K
537,558,*,*,148291,*,*,Spouse present,*,Wife,*,Female,0,0,32,*,<=50K
538,559,*,*,152453,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
539,560,*,*,114053,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,55,*,<=50K
540,561,*,*,212960,*,*,Spouse present,*,Husband,*,Male,0,0,35,*,>50K
541,562,*,*,264052,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,>50K
542,563,*,*,82804,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
543,564,*,*,334273,*,*,Spouse present,*,Husband,*,Male,0,0,60,*,>50K
544,565,*,*,27337,*,*,Spouse not present,*,Own-child,*,Male,0,0,48,*,<=50K
545,566,*,*,188436,*,*,Spouse present,*,Husband,*,Male,5013,0,45,*,<=50K
546,567,*,*,433665,*,*,Spouse not present,*,Unmarried,*,Female,0,0,40,*,<=50K
547,568,*,*,110663,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,35,*,<=50K
548,569,*,*,87490,*,*,Spouse not present,*,Unmarried,*,Male,0,0,42,*,<=50K
549,570,*,*,354351,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
550,571,*,*,95469,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
551,572,*,*,242718,*,*,Spouse not present,*,Own-child,*,Male,0,0,12,*,<=50K
552,573,*,*,22463,*,*,Spouse present,*,Husband,*,Male,0,1977,40,*,>50K
553,574,*,*,158156,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,70,*,<=50K
554,575,*,*,350162,*,*,Spouse present,*,Wife,*,Male,0,0,40,*,>50K
555,576,*,*,165532,*,*,Spouse not present,*,Own-child,*,Male,0,0,25,*,<=50K
556,577,*,*,28738,*,*,Spouse not present,*,Unmarried,*,Female,0,0,35,*,<=50K
557,578,*,*,283635,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
558,579,*,*,86646,*,*,Spouse present,*,Husband,*,Male,0,0,45,*,<=50K
559,580,*,*,195733,*,*,Spouse present,*,Husband,*,Male,0,0,30,*,>50K
560,581,*,*,69884,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
561,582,*,*,199713,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
562,583,*,*,181659,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
563,584,*,*,340939,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
564,585,*,*,197747,*,*,Spouse not present,*,Own-child,*,Female,0,0,24,*,<=50K
565,586,*,*,34292,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,60,*,<=50K
566,587,*,*,156764,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
567,588,*,*,25826,*,*,Spouse present,*,Husband,*,Male,0,1887,47,*,>50K
568,589,*,*,103948,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,80,*,<=50K
569,590,*,*,137390,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
570,592,*,*,39352,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,48,*,>50K
571,593,*,*,168387,*,*,Spouse present,*,Husband,*,Male,7688,0,40,*,>50K
572,594,*,*,117789,*,*,Spouse not present,*,Own-child,*,Female,0,0,40,*,<=50K
573,595,*,*,267147,*,*,Spouse not present,*,Own-child,*,Male,0,0,40,*,<=50K
574,597,*,*,214242,*,*,Spouse present,*,Husband,*,Male,0,1902,50,*,>50K
575,598,*,*,200408,*,*,Spouse not present,*,Not-in-family,*,Male,2174,0,40,*,<=50K
576,599,*,*,136455,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,45,*,<=50K
577,600,*,*,239824,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
578,601,*,*,217039,*,*,Spouse not present,*,Own-child,*,Male,0,0,28,*,<=50K
579,602,*,*,51290,*,*,Spouse not present,*,Not-in-family,*,Female,0,0,40,*,<=50K
580,603,*,*,175674,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,<=50K
581,604,*,*,194404,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
582,605,*,*,45612,*,*,Spouse not present,*,Unmarried,*,Female,0,0,37,*,<=50K
583,606,*,*,410114,*,*,Spouse present,*,Husband,*,Male,0,0,40,*,>50K
584,607,*,*,182521,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
585,608,*,*,339772,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
586,609,*,*,169658,*,*,Spouse not present,*,Own-child,*,Female,0,0,21,*,<=50K
587,610,*,*,200853,*,*,Spouse not present,*,Not-in-family,*,Female,6849,0,60,*,<=50K
588,611,*,*,247564,*,*,Spouse not present,*,Not-in-family,*,Male,0,0,40,*,<=50K
589,612,*,*,249909,*,*,Spouse present,*,Husband,*,Male,0,0,50,*,<=50K
590,613,*,*,208122,*,*,Spouse not present,*,Own-child,*,Male,1055,0,40,*,<=50K
591,614,*,*,109881,*,*,Spouse not present,*,Own-child,*,Female,0,0,20,*,<=50K
592,615,*,*,207824,*,*,Spouse not present,*,Own-child,*,Male,0,0,60,*,<=50K
593,616,*,*,369027,*,*,Spouse present,*,Husband,*,Male,0,0,45,*,<=50K
