,index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary-class
230,422,"[0, 40[",State-gov,92003,Higher education,13,Spouse present,*,Wife,*,Female,0,0,40,United-States,>50K
231,425,"[0, 40[",Private,133373,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,60,United-States,<=50K
232,426,"[0, 40[",Federal-gov,255191,Higher education,14,Spouse not present,*,Not-in-family,*,Male,0,1408,40,United-States,<=50K
233,428,"[40, 80[",Self-emp-inc,222289,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
234,429,"[40, 80[",Local-gov,287480,Higher education,14,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
235,431,"[0, 40[",?,202521,Secondary education,7,Spouse not present,*,Own-child,*,Male,0,0,40,United-States,<=50K
236,435,"[0, 40[",Private,208405,Higher education,14,Spouse present,*,Husband,*,Male,0,0,50,United-States,>50K
237,436,"[0, 40[",Local-gov,284843,Secondary education,9,Spouse not present,*,Not-in-family,*,Male,594,0,60,United-States,<=50K
238,439,"[40, 80[",Local-gov,340148,Higher education,10,Spouse present,*,Wife,*,Female,0,0,40,United-States,<=50K
239,440,"[0, 40[",Private,363425,Higher education,13,Spouse not present,*,Not-in-family,*,Male,0,0,40,United-States,<=50K
240,441,"[40, 80[",Private,45857,Secondary education,9,Spouse not present,*,Not-in-family,*,Female,0,0,28,United-States,<=50K
241,443,"[40, 80[",Private,116632,Higher education,10,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
242,445,"[0, 40[",Private,298227,Higher education,10,Spouse not present,*,Not-in-family,*,Male,0,0,35,United-States,<=50K
243,447,"[40, 80[",Private,56915,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
244,448,"[0, 40[",Private,146538,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
245,449,"[0, 40[",?,258872,Secondary education,7,Spouse not present,*,Own-child,*,Female,0,0,5,United-States,<=50K
246,450,"[0, 40[",Private,206399,Secondary education,9,Spouse not present,*,Own-child,*,Female,0,0,40,United-States,<=50K
247,451,"[40, 80[",Self-emp-inc,197332,Higher education,10,Spouse present,*,Husband,*,Male,0,0,55,United-States,>50K
248,452,"[40, 80[",Private,245062,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
249,457,"[0, 40[",Private,351299,Higher education,10,Spouse present,*,Husband,*,Male,0,0,50,United-States,<=50K
250,461,"[40, 80[",Local-gov,288825,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
251,462,"[0, 40[",Private,132601,Higher education,13,Spouse present,*,Husband,*,Male,0,0,50,United-States,<=50K
252,464,"[0, 40[",Private,170070,Higher education,13,Spouse not present,*,Not-in-family,*,Female,0,0,20,United-States,<=50K
253,465,"[0, 40[",Private,126708,Secondary education,9,Spouse present,*,Wife,*,Female,0,0,60,United-States,<=50K
254,466,"[40, 80[",Private,35598,Secondary education,9,Spouse not present,*,Unmarried,*,Male,0,0,40,United-States,<=50K
255,467,"[0, 40[",Private,33983,Higher education,10,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
256,468,"[40, 80[",Private,192776,Higher education,14,Spouse present,*,Husband,*,Male,0,1977,45,United-States,>50K
257,471,"[0, 40[",?,139883,Higher education,10,Spouse not present,*,Own-child,*,Male,0,0,40,United-States,<=50K
258,472,"[0, 40[",Private,285020,Secondary education,9,Spouse not present,*,Not-in-family,*,Male,0,0,40,United-States,<=50K
259,473,"[0, 40[",Private,303990,Secondary education,9,Spouse not present,*,Not-in-family,*,Male,0,0,60,United-States,<=50K
260,476,"[0, 40[",Private,211870,Secondary education,5,Spouse not present,*,Not-in-family,*,Male,0,0,6,United-States,<=50K
261,477,"[0, 40[",Private,281432,Higher education,10,Spouse not present,*,Own-child,*,Male,0,0,30,United-States,<=50K
262,479,"[0, 40[",Private,197904,Secondary education,9,Spouse not present,*,Unmarried,*,Female,0,0,35,United-States,<=50K
263,481,"[40, 80[",Self-emp-not-inc,170721,Higher education,10,Spouse present,*,Husband,*,Male,0,0,20,United-States,<=50K
264,482,"[0, 40[",State-gov,70100,Higher education,13,Spouse not present,*,Not-in-family,*,Male,0,0,20,United-States,<=50K
265,487,"[40, 80[",Local-gov,286967,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,45,United-States,<=50K
266,488,"[40, 80[",Local-gov,164427,Higher education,13,Spouse not present,*,Unmarried,*,Female,0,0,40,United-States,<=50K
267,489,"[0, 40[",Private,91039,Higher education,13,Spouse present,*,Husband,*,Male,15024,0,60,United-States,>50K
268,490,"[40, 80[",Private,347934,Secondary education,9,Spouse not present,*,Not-in-family,*,Female,0,0,35,United-States,<=50K
269,495,"[40, 80[",Private,343121,Secondary education,9,Spouse not present,*,Unmarried,*,Female,0,0,36,United-States,<=50K
270,496,"[0, 40[",Private,262749,Higher education,10,Spouse not present,*,Own-child,*,Male,0,0,40,United-States,<=50K
271,499,"[40, 80[",?,303588,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,20,United-States,<=50K
272,501,"[40, 80[",Local-gov,114060,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
273,502,"[40, 80[",Private,48925,Higher education,10,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
274,504,"[0, 40[",Private,181054,Higher education,13,Spouse not present,*,Not-in-family,*,Female,0,0,40,United-States,<=50K
275,505,"[0, 40[",Private,388093,Higher education,13,Spouse not present,*,Not-in-family,*,Male,0,0,40,United-States,<=50K
276,507,"[40, 80[",Private,112131,Higher education,10,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
277,508,"[40, 80[",Local-gov,543162,Secondary education,9,Spouse not present,*,Unmarried,*,Female,0,0,40,United-States,<=50K
278,509,"[0, 40[",Private,91996,Secondary education,9,Spouse not present,*,Unmarried,*,Female,0,0,40,United-States,<=50K
279,513,"[0, 40[",Private,337587,Higher education,10,Spouse present,*,Husband,*,Male,0,0,50,United-States,>50K
280,514,"[0, 40[",Private,189346,Secondary education,9,Spouse not present,*,Not-in-family,*,Male,0,0,45,United-States,<=50K
281,516,"[0, 40[",Private,267044,Higher education,10,Spouse not present,*,Not-in-family,*,Female,0,0,20,United-States,<=50K
282,517,"[0, 40[",?,214635,Higher education,10,Spouse not present,*,Own-child,*,Male,0,0,24,United-States,<=50K
283,518,"[0, 40[",?,204226,Higher education,10,Spouse not present,*,Unmarried,*,Female,0,0,35,United-States,<=50K
284,519,"[0, 40[",Private,108116,Higher education,13,Spouse present,*,Husband,*,Male,0,0,50,United-States,>50K
285,520,"[0, 40[",Self-emp-inc,99146,Higher education,13,Spouse present,*,Husband,*,Male,15024,0,80,United-States,>50K
286,521,"[40, 80[",Private,196232,Secondary education,9,Spouse present,*,Husband,*,Male,7688,0,50,United-States,>50K
287,524,"[40, 80[",Private,177905,Higher education,10,Spouse not present,*,Unmarried,*,Male,0,0,58,United-States,>50K
288,526,"[40, 80[",Private,221172,Higher education,13,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
289,528,"[0, 40[",Self-emp-not-inc,190387,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,50,United-States,<=50K
290,529,"[40, 80[",Self-emp-not-inc,202692,Higher education,14,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
291,531,"[0, 40[",Private,108658,Secondary education,9,Spouse not present,*,Not-in-family,*,Male,0,0,40,United-States,<=50K
292,532,"[0, 40[",Private,197202,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
293,540,"[40, 80[",Private,210525,Higher education,10,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
294,543,"[0, 40[",Private,163862,Secondary education,9,Spouse not present,*,Not-in-family,*,Male,0,0,40,United-States,<=50K
295,544,"[0, 40[",Private,201872,Higher education,10,Spouse present,*,Husband,*,Male,0,0,50,United-States,<=50K
296,545,"[0, 40[",Private,84179,Secondary education,9,Spouse not present,*,Not-in-family,*,Female,0,0,45,United-States,<=50K
297,547,"[0, 40[",Local-gov,233327,Higher education,10,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
298,548,"[0, 40[",Private,259510,Secondary education,9,Spouse not present,*,Own-child,*,Male,0,0,36,United-States,<=50K
299,549,"[0, 40[",Private,184831,Higher education,10,Spouse not present,*,Unmarried,*,Male,0,0,40,United-States,<=50K
300,550,"[40, 80[",Self-emp-not-inc,245724,Higher education,10,Spouse not present,*,Not-in-family,*,Male,0,0,50,United-States,<=50K
301,551,"[0, 40[",Self-emp-not-inc,27053,Secondary education,9,Spouse not present,*,Unmarried,*,Female,0,0,40,United-States,<=50K
302,556,"[0, 40[",Private,54576,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
303,561,"[40, 80[",Private,212960,Higher education,13,Spouse present,*,Husband,*,Male,0,0,35,United-States,>50K
304,562,"[40, 80[",Private,264052,Higher education,10,Spouse present,*,Husband,*,Male,0,0,50,United-States,>50K
305,563,"[0, 40[",Private,82804,Secondary education,9,Spouse not present,*,Unmarried,*,Female,0,0,40,United-States,<=50K
306,564,"[40, 80[",Self-emp-not-inc,334273,Higher education,13,Spouse present,*,Husband,*,Male,0,0,60,United-States,>50K
307,565,"[0, 40[",Private,27337,Secondary education,9,Spouse not present,*,Own-child,*,Male,0,0,48,United-States,<=50K
308,566,"[40, 80[",Self-emp-inc,188436,Higher education,14,Spouse present,*,Husband,*,Male,5013,0,45,United-States,<=50K
309,570,"[0, 40[",Private,354351,Secondary education,9,Spouse not present,*,Own-child,*,Male,0,0,40,United-States,<=50K
310,571,"[40, 80[",Private,95469,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
311,572,"[0, 40[",Private,242718,Secondary education,7,Spouse not present,*,Own-child,*,Male,0,0,12,United-States,<=50K
312,573,"[0, 40[",Private,22463,Higher education,11,Spouse present,*,Husband,*,Male,0,1977,40,United-States,>50K
313,575,"[0, 40[",Private,350162,Higher education,13,Spouse present,*,Wife,*,Male,0,0,40,United-States,>50K
314,579,"[0, 40[",Self-emp-not-inc,86646,Higher education,10,Spouse present,*,Husband,*,Male,0,0,45,United-States,<=50K
315,580,"[40, 80[",?,195733,Higher education,10,Spouse present,*,Husband,*,Male,0,0,30,United-States,>50K
316,581,"[40, 80[",Private,69884,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
317,582,"[40, 80[",Private,199713,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
318,583,"[0, 40[",Private,181659,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
319,585,"[0, 40[",Private,197747,Higher education,10,Spouse not present,*,Own-child,*,Female,0,0,24,United-States,<=50K
320,586,"[0, 40[",Private,34292,Higher education,10,Spouse not present,*,Not-in-family,*,Male,0,0,60,United-States,<=50K
321,587,"[0, 40[",Private,156764,Secondary education,7,Spouse not present,*,Own-child,*,Male,0,0,40,United-States,<=50K
322,588,"[40, 80[",Private,25826,Secondary education,6,Spouse present,*,Husband,*,Male,0,1887,47,United-States,>50K
323,594,"[0, 40[",Private,117789,Higher education,13,Spouse not present,*,Own-child,*,Female,0,0,40,United-States,<=50K
324,595,"[0, 40[",Private,267147,Secondary education,9,Spouse not present,*,Own-child,*,Male,0,0,40,United-States,<=50K
325,596,"[0, 40[",?,99399,Higher education,10,Spouse not present,*,Unmarried,*,Female,0,0,25,United-States,<=50K
326,597,"[40, 80[",Self-emp-not-inc,214242,Higher education,15,Spouse present,*,Husband,*,Male,0,1902,50,United-States,>50K
327,599,"[40, 80[",Private,136455,Higher education,13,Spouse not present,*,Not-in-family,*,Female,0,0,45,United-States,<=50K
328,601,"[0, 40[",Private,217039,Higher education,10,Spouse not present,*,Own-child,*,Male,0,0,28,United-States,<=50K
329,605,"[40, 80[",Private,45612,Secondary education,9,Spouse not present,*,Unmarried,*,Female,0,0,37,United-States,<=50K
330,607,"[0, 40[",Private,182521,Secondary education,9,Spouse not present,*,Not-in-family,*,Male,0,0,40,United-States,<=50K
331,609,"[0, 40[",Private,169658,Secondary education,6,Spouse not present,*,Own-child,*,Female,0,0,21,United-States,<=50K
332,610,"[40, 80[",Private,200853,Higher education,14,Spouse not present,*,Not-in-family,*,Female,6849,0,60,United-States,<=50K
333,611,"[0, 40[",Private,247564,Secondary education,9,Spouse not present,*,Not-in-family,*,Male,0,0,40,United-States,<=50K
334,612,"[0, 40[",Private,249909,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,50,United-States,<=50K
335,613,"[0, 40[",Local-gov,208122,Higher education,13,Spouse not present,*,Own-child,*,Male,1055,0,40,United-States,<=50K
336,614,"[0, 40[",Private,109881,Higher education,13,Spouse not present,*,Own-child,*,Female,0,0,20,United-States,<=50K
337,615,"[0, 40[",Private,207824,Secondary education,9,Spouse not present,*,Own-child,*,Male,0,0,60,United-States,<=50K
338,616,"[0, 40[",Private,369027,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,45,United-States,<=50K
339,617,"[40, 80[",Self-emp-not-inc,114117,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,32,United-States,<=50K
340,618,"[40, 80[",Self-emp-inc,51048,Higher education,13,Spouse present,*,Husband,*,Male,0,0,55,United-States,<=50K
341,619,"[40, 80[",Private,102388,Higher education,15,Spouse present,*,Husband,*,Male,15024,0,45,United-States,>50K
342,620,"[0, 40[",Private,190483,Higher education,13,Spouse not present,*,Own-child,*,Female,0,0,20,United-States,<=50K
343,625,"[0, 40[",Private,124187,Secondary education,9,Spouse not present,*,Own-child,*,Male,0,0,60,United-States,<=50K
344,626,"[0, 40[",Private,153614,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,45,United-States,>50K
345,627,"[0, 40[",Self-emp-not-inc,267556,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,64,United-States,<=50K
346,628,"[0, 40[",Private,205469,Higher education,10,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
347,629,"[40, 80[",Private,268090,Higher education,13,Spouse present,*,Husband,*,Male,0,0,26,United-States,>50K
348,632,"[40, 80[",Private,154374,Higher education,10,Spouse present,*,Husband,*,Male,15024,0,60,United-States,>50K
349,634,"[40, 80[",Self-emp-not-inc,35723,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,60,United-States,<=50K
350,635,"[0, 40[",Private,262601,Secondary education,9,Spouse not present,*,Own-child,*,Female,0,0,14,United-States,<=50K
351,637,"[0, 40[",Private,175697,Higher education,13,Spouse present,*,Husband,*,Male,15024,0,60,United-States,>50K
352,639,"[40, 80[",Self-emp-not-inc,289436,Higher education,16,Spouse present,*,Husband,*,Male,0,0,60,United-States,>50K
353,640,"[0, 40[",Private,75654,Secondary education,9,Spouse not present,*,Not-in-family,*,Male,0,0,55,United-States,<=50K
354,641,"[40, 80[",Private,199378,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
355,642,"[0, 40[",Private,160968,Higher education,10,Spouse not present,*,Own-child,*,Male,0,0,40,United-States,<=50K
356,643,"[0, 40[",Private,188563,Higher education,10,Spouse present,*,Husband,*,Male,5178,0,50,United-States,>50K
357,644,"[0, 40[",Private,55849,Higher education,10,Spouse present,*,Husband,*,Male,0,0,45,United-States,<=50K
358,646,"[0, 40[",Local-gov,402089,Secondary education,9,Spouse not present,*,Unmarried,*,Female,0,0,40,United-States,<=50K
359,648,"[40, 80[",?,158611,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,50,United-States,<=50K
360,650,"[0, 40[",Private,130959,Higher education,10,Spouse not present,*,Own-child,*,Male,0,0,20,United-States,<=50K
361,651,"[0, 40[",Private,556660,Secondary education,9,Spouse not present,*,Other-relative,*,Male,4101,0,50,United-States,<=50K
362,654,"[0, 40[",Private,288341,Secondary education,9,Spouse not present,*,Own-child,*,Female,0,0,32,United-States,<=50K
363,657,"[0, 40[",Private,106742,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,45,United-States,<=50K
364,659,"[40, 80[",Private,174524,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
365,662,"[0, 40[",Private,111900,Higher education,10,Spouse not present,*,Not-in-family,*,Male,0,0,40,United-States,<=50K
366,663,"[40, 80[",Local-gov,194360,Higher education,14,Spouse not present,*,Not-in-family,*,Male,0,0,38,United-States,<=50K
367,664,"[0, 40[",Private,81145,Higher education,10,Spouse not present,*,Not-in-family,*,Female,0,0,25,United-States,<=50K
368,666,"[0, 40[",State-gov,249362,Higher education,10,Spouse present,*,Husband,*,Male,3411,0,40,United-States,<=50K
369,667,"[40, 80[",Private,247019,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
370,670,"[40, 80[",Federal-gov,110457,Higher education,10,Spouse not present,*,Not-in-family,*,Male,0,0,40,United-States,<=50K
371,671,"[0, 40[",?,80077,Secondary education,7,Spouse not present,*,Own-child,*,Female,0,0,20,United-States,<=50K
372,673,"[0, 40[",Private,182556,Higher education,13,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
373,674,"[40, 80[",Self-emp-inc,219420,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,50,United-States,>50K
374,675,"[0, 40[",Private,240817,Secondary education,9,Spouse not present,*,Own-child,*,Female,2597,0,40,United-States,<=50K
375,676,"[0, 40[",Private,102726,Secondary education,8,Spouse not present,*,Own-child,*,Male,0,0,16,United-States,<=50K
376,678,"[0, 40[",Private,125457,Secondary education,9,Spouse not present,*,Not-in-family,*,Male,0,0,45,United-States,<=50K
377,680,"[0, 40[",Local-gov,92262,Secondary education,9,Spouse not present,*,Own-child,*,Male,0,0,48,United-States,<=50K
378,682,"[0, 40[",Self-emp-not-inc,190290,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
